index,id_of_item,Domain_Code,Domain,Area_Code,Area,Element_Code,Element,Item_Code,Crop_Name,Year_Code,Year,Unit,Production_Value,Flag,Flag_Description,Annual_Temp,Temp_Jan_Feb,Temp_Mar_May,Temp_Jun_Sep,Temp_Oct_Dec,Rain_Jan,Rain_Feb,Rain_Mar,Rain_Apr,Rain_May,Rain_Jun,Rain_Jul,Rain_Aug,Rain_Sep,Rain_Oct,Rain_Nov,Rain_Dec,Annual_Rainfall,Rain_Jan_Feb,Rain_Mar_May,Rain_Jun_Sep,Rain_Oct_Dec
8100,926,QCL,Crops and livestock products,100,India,5312,Area harvested,176,"Beans, dry",2016,2016,ha,14238500,Im,FAO data based on imputation methodology,25.15,22.25,28.86,28.44,24.2,17.6,26.2,34.4,42.8,66.3,168.8,287.7,261,169.2,76,29.2,19.7,1198.8,43.7,143.5,886.6,125
8101,984,QCL,Crops and livestock products,100,India,5419,Yield,176,"Beans, dry",2016,2016,hg/ha,4137,Fc,Calculated data,25.15,22.25,28.86,28.44,24.2,17.6,26.2,34.4,42.8,66.3,168.8,287.7,261,169.2,76,29.2,19.7,1198.8,43.7,143.5,886.6,125
8102,1042,QCL,Crops and livestock products,100,India,5510,Production,176,"Beans, dry",2016,2016,tonnes,5890000,,Official data,25.15,22.25,28.86,28.44,24.2,17.6,26.2,34.4,42.8,66.3,168.8,287.7,261,169.2,76,29.2,19.7,1198.8,43.7,143.5,886.6,125
8103,1100,QCL,Crops and livestock products,100,India,5312,Area harvested,414,"Beans, green",2016,2016,ha,225722,Im,FAO data based on imputation methodology,25.15,22.25,28.86,28.44,24.2,17.6,26.2,34.4,42.8,66.3,168.8,287.7,261,169.2,76,29.2,19.7,1198.8,43.7,143.5,886.6,125
8104,1158,QCL,Crops and livestock products,100,India,5419,Yield,414,"Beans, green",2016,2016,hg/ha,28211,Fc,Calculated data,25.15,22.25,28.86,28.44,24.2,17.6,26.2,34.4,42.8,66.3,168.8,287.7,261,169.2,76,29.2,19.7,1198.8,43.7,143.5,886.6,125
8105,1216,QCL,Crops and livestock products,100,India,5510,Production,414,"Beans, green",2016,2016,tonnes,636789,Im,FAO data based on imputation methodology,25.15,22.25,28.86,28.44,24.2,17.6,26.2,34.4,42.8,66.3,168.8,287.7,261,169.2,76,29.2,19.7,1198.8,43.7,143.5,886.6,125
8106,1274,QCL,Crops and livestock products,100,India,5312,Area harvested,358,Cabbages and other brassicas,2016,2016,ha,394000,,Official data,25.15,22.25,28.86,28.44,24.2,17.6,26.2,34.4,42.8,66.3,168.8,287.7,261,169.2,76,29.2,19.7,1198.8,43.7,143.5,886.6,125
8107,1332,QCL,Crops and livestock products,100,India,5419,Yield,358,Cabbages and other brassicas,2016,2016,hg/ha,223503,Fc,Calculated data,25.15,22.25,28.86,28.44,24.2,17.6,26.2,34.4,42.8,66.3,168.8,287.7,261,169.2,76,29.2,19.7,1198.8,43.7,143.5,886.6,125
8108,1390,QCL,Crops and livestock products,100,India,5510,Production,358,Cabbages and other brassicas,2016,2016,tonnes,8806000,,Official data,25.15,22.25,28.86,28.44,24.2,17.6,26.2,34.4,42.8,66.3,168.8,287.7,261,169.2,76,29.2,19.7,1198.8,43.7,143.5,886.6,125
8109,1448,QCL,Crops and livestock products,100,India,5312,Area harvested,426,Carrots and turnips,2016,2016,ha,34909,Im,FAO data based on imputation methodology,25.15,22.25,28.86,28.44,24.2,17.6,26.2,34.4,42.8,66.3,168.8,287.7,261,169.2,76,29.2,19.7,1198.8,43.7,143.5,886.6,125
8110,1506,QCL,Crops and livestock products,100,India,5419,Yield,426,Carrots and turnips,2016,2016,hg/ha,153496,Fc,Calculated data,25.15,22.25,28.86,28.44,24.2,17.6,26.2,34.4,42.8,66.3,168.8,287.7,261,169.2,76,29.2,19.7,1198.8,43.7,143.5,886.6,125
8111,1564,QCL,Crops and livestock products,100,India,5510,Production,426,Carrots and turnips,2016,2016,tonnes,535840,Im,FAO data based on imputation methodology,25.15,22.25,28.86,28.44,24.2,17.6,26.2,34.4,42.8,66.3,168.8,287.7,261,169.2,76,29.2,19.7,1198.8,43.7,143.5,886.6,125
8112,1622,QCL,Crops and livestock products,100,India,5312,Area harvested,217,"Cashew nuts, with shell",2016,2016,ha,1036000,,Official data,25.15,22.25,28.86,28.44,24.2,17.6,26.2,34.4,42.8,66.3,168.8,287.7,261,169.2,76,29.2,19.7,1198.8,43.7,143.5,886.6,125
8113,1680,QCL,Crops and livestock products,100,India,5419,Yield,217,"Cashew nuts, with shell",2016,2016,hg/ha,6477,Fc,Calculated data,25.15,22.25,28.86,28.44,24.2,17.6,26.2,34.4,42.8,66.3,168.8,287.7,261,169.2,76,29.2,19.7,1198.8,43.7,143.5,886.6,125
8114,1738,QCL,Crops and livestock products,100,India,5510,Production,217,"Cashew nuts, with shell",2016,2016,tonnes,671000,,Official data,25.15,22.25,28.86,28.44,24.2,17.6,26.2,34.4,42.8,66.3,168.8,287.7,261,169.2,76,29.2,19.7,1198.8,43.7,143.5,886.6,125
8115,1796,QCL,Crops and livestock products,100,India,5312,Area harvested,393,Cauliflowers and broccoli,2016,2016,ha,426000,,Official data,25.15,22.25,28.86,28.44,24.2,17.6,26.2,34.4,42.8,66.3,168.8,287.7,261,169.2,76,29.2,19.7,1198.8,43.7,143.5,886.6,125
8116,1854,QCL,Crops and livestock products,100,India,5419,Yield,393,Cauliflowers and broccoli,2016,2016,hg/ha,189906,Fc,Calculated data,25.15,22.25,28.86,28.44,24.2,17.6,26.2,34.4,42.8,66.3,168.8,287.7,261,169.2,76,29.2,19.7,1198.8,43.7,143.5,886.6,125
8117,1912,QCL,Crops and livestock products,100,India,5510,Production,393,Cauliflowers and broccoli,2016,2016,tonnes,8090000,,Official data,25.15,22.25,28.86,28.44,24.2,17.6,26.2,34.4,42.8,66.3,168.8,287.7,261,169.2,76,29.2,19.7,1198.8,43.7,143.5,886.6,125
8118,1970,QCL,Crops and livestock products,100,India,5312,Area harvested,531,Cherries,2016,2016,ha,3466,Im,FAO data based on imputation methodology,25.15,22.25,28.86,28.44,24.2,17.6,26.2,34.4,42.8,66.3,168.8,287.7,261,169.2,76,29.2,19.7,1198.8,43.7,143.5,886.6,125
8119,2028,QCL,Crops and livestock products,100,India,5419,Yield,531,Cherries,2016,2016,hg/ha,30286,Fc,Calculated data,25.15,22.25,28.86,28.44,24.2,17.6,26.2,34.4,42.8,66.3,168.8,287.7,261,169.2,76,29.2,19.7,1198.8,43.7,143.5,886.6,125
8120,2086,QCL,Crops and livestock products,100,India,5510,Production,531,Cherries,2016,2016,tonnes,10497,Im,FAO data based on imputation methodology,25.15,22.25,28.86,28.44,24.2,17.6,26.2,34.4,42.8,66.3,168.8,287.7,261,169.2,76,29.2,19.7,1198.8,43.7,143.5,886.6,125
8121,2144,QCL,Crops and livestock products,100,India,5312,Area harvested,689,"Chillies and peppers, dry",2016,2016,ha,811140,,Official data,25.15,22.25,28.86,28.44,24.2,17.6,26.2,34.4,42.8,66.3,168.8,287.7,261,169.2,76,29.2,19.7,1198.8,43.7,143.5,886.6,125
8122,2202,QCL,Crops and livestock products,100,India,5419,Yield,689,"Chillies and peppers, dry",2016,2016,hg/ha,18744,Fc,Calculated data,25.15,22.25,28.86,28.44,24.2,17.6,26.2,34.4,42.8,66.3,168.8,287.7,261,169.2,76,29.2,19.7,1198.8,43.7,143.5,886.6,125
8123,2260,QCL,Crops and livestock products,100,India,5510,Production,689,"Chillies and peppers, dry",2016,2016,tonnes,1520390,,Official data,25.15,22.25,28.86,28.44,24.2,17.6,26.2,34.4,42.8,66.3,168.8,287.7,261,169.2,76,29.2,19.7,1198.8,43.7,143.5,886.6,125
8124,2318,QCL,Crops and livestock products,100,India,5312,Area harvested,401,"Chillies and peppers, green",2016,2016,ha,8286,Im,FAO data based on imputation methodology,25.15,22.25,28.86,28.44,24.2,17.6,26.2,34.4,42.8,66.3,168.8,287.7,261,169.2,76,29.2,19.7,1198.8,43.7,143.5,886.6,125
8125,2376,QCL,Crops and livestock products,100,India,5419,Yield,401,"Chillies and peppers, green",2016,2016,hg/ha,84667,Fc,Calculated data,25.15,22.25,28.86,28.44,24.2,17.6,26.2,34.4,42.8,66.3,168.8,287.7,261,169.2,76,29.2,19.7,1198.8,43.7,143.5,886.6,125
8126,2434,QCL,Crops and livestock products,100,India,5510,Production,401,"Chillies and peppers, green",2016,2016,tonnes,70155,Im,FAO data based on imputation methodology,25.15,22.25,28.86,28.44,24.2,17.6,26.2,34.4,42.8,66.3,168.8,287.7,261,169.2,76,29.2,19.7,1198.8,43.7,143.5,886.6,125
8127,2492,QCL,Crops and livestock products,100,India,5312,Area harvested,249,Coconuts,2016,2016,ha,2082000,,Official data,25.15,22.25,28.86,28.44,24.2,17.6,26.2,34.4,42.8,66.3,168.8,287.7,261,169.2,76,29.2,19.7,1198.8,43.7,143.5,886.6,125
8128,2550,QCL,Crops and livestock products,100,India,5419,Yield,249,Coconuts,2016,2016,hg/ha,54488,Fc,Calculated data,25.15,22.25,28.86,28.44,24.2,17.6,26.2,34.4,42.8,66.3,168.8,287.7,261,169.2,76,29.2,19.7,1198.8,43.7,143.5,886.6,125
8129,2608,QCL,Crops and livestock products,100,India,5510,Production,249,Coconuts,2016,2016,tonnes,11344300,,Official data,25.15,22.25,28.86,28.44,24.2,17.6,26.2,34.4,42.8,66.3,168.8,287.7,261,169.2,76,29.2,19.7,1198.8,43.7,143.5,886.6,125
8130,2666,QCL,Crops and livestock products,100,India,5312,Area harvested,656,"Coffee, green",2016,2016,ha,434436,,Official data,25.15,22.25,28.86,28.44,24.2,17.6,26.2,34.4,42.8,66.3,168.8,287.7,261,169.2,76,29.2,19.7,1198.8,43.7,143.5,886.6,125
8131,2724,QCL,Crops and livestock products,100,India,5419,Yield,656,"Coffee, green",2016,2016,hg/ha,8010,Fc,Calculated data,25.15,22.25,28.86,28.44,24.2,17.6,26.2,34.4,42.8,66.3,168.8,287.7,261,169.2,76,29.2,19.7,1198.8,43.7,143.5,886.6,125
8132,2782,QCL,Crops and livestock products,100,India,5510,Production,656,"Coffee, green",2016,2016,tonnes,348000,,Official data,25.15,22.25,28.86,28.44,24.2,17.6,26.2,34.4,42.8,66.3,168.8,287.7,261,169.2,76,29.2,19.7,1198.8,43.7,143.5,886.6,125
8133,2840,QCL,Crops and livestock products,100,India,5312,Area harvested,397,Cucumbers and gherkins,2016,2016,ha,27271,Im,FAO data based on imputation methodology,25.15,22.25,28.86,28.44,24.2,17.6,26.2,34.4,42.8,66.3,168.8,287.7,261,169.2,76,29.2,19.7,1198.8,43.7,143.5,886.6,125
8134,2898,QCL,Crops and livestock products,100,India,5419,Yield,397,Cucumbers and gherkins,2016,2016,hg/ha,63320,Fc,Calculated data,25.15,22.25,28.86,28.44,24.2,17.6,26.2,34.4,42.8,66.3,168.8,287.7,261,169.2,76,29.2,19.7,1198.8,43.7,143.5,886.6,125
8135,2956,QCL,Crops and livestock products,100,India,5510,Production,397,Cucumbers and gherkins,2016,2016,tonnes,172681,Im,FAO data based on imputation methodology,25.15,22.25,28.86,28.44,24.2,17.6,26.2,34.4,42.8,66.3,168.8,287.7,261,169.2,76,29.2,19.7,1198.8,43.7,143.5,886.6,125
8136,3014,QCL,Crops and livestock products,100,India,5312,Area harvested,399,Eggplants (aubergines),2016,2016,ha,663000,,Official data,25.15,22.25,28.86,28.44,24.2,17.6,26.2,34.4,42.8,66.3,168.8,287.7,261,169.2,76,29.2,19.7,1198.8,43.7,143.5,886.6,125
8137,3072,QCL,Crops and livestock products,100,India,5419,Yield,399,Eggplants (aubergines),2016,2016,hg/ha,188763,Fc,Calculated data,25.15,22.25,28.86,28.44,24.2,17.6,26.2,34.4,42.8,66.3,168.8,287.7,261,169.2,76,29.2,19.7,1198.8,43.7,143.5,886.6,125
8138,3130,QCL,Crops and livestock products,100,India,5510,Production,399,Eggplants (aubergines),2016,2016,tonnes,12515000,,Official data,25.15,22.25,28.86,28.44,24.2,17.6,26.2,34.4,42.8,66.3,168.8,287.7,261,169.2,76,29.2,19.7,1198.8,43.7,143.5,886.6,125
8139,3188,QCL,Crops and livestock products,100,India,5312,Area harvested,711,"Anise, badian, fennel, coriander",2016,2016,ha,884000,,Official data,25.15,22.25,28.86,28.44,24.2,17.6,26.2,34.4,42.8,66.3,168.8,287.7,261,169.2,76,29.2,19.7,1198.8,43.7,143.5,886.6,125
8140,3246,QCL,Crops and livestock products,100,India,5419,Yield,711,"Anise, badian, fennel, coriander",2016,2016,hg/ha,7149,Fc,Calculated data,25.15,22.25,28.86,28.44,24.2,17.6,26.2,34.4,42.8,66.3,168.8,287.7,261,169.2,76,29.2,19.7,1198.8,43.7,143.5,886.6,125
8141,3304,QCL,Crops and livestock products,100,India,5510,Production,711,"Anise, badian, fennel, coriander",2016,2016,tonnes,632000,,Official data,25.15,22.25,28.86,28.44,24.2,17.6,26.2,34.4,42.8,66.3,168.8,287.7,261,169.2,76,29.2,19.7,1198.8,43.7,143.5,886.6,125
8142,3362,QCL,Crops and livestock products,100,India,5312,Area harvested,406,Garlic,2016,2016,ha,281000,,Official data,25.15,22.25,28.86,28.44,24.2,17.6,26.2,34.4,42.8,66.3,168.8,287.7,261,169.2,76,29.2,19.7,1198.8,43.7,143.5,886.6,125
8143,3420,QCL,Crops and livestock products,100,India,5419,Yield,406,Garlic,2016,2016,hg/ha,57544,Fc,Calculated data,25.15,22.25,28.86,28.44,24.2,17.6,26.2,34.4,42.8,66.3,168.8,287.7,261,169.2,76,29.2,19.7,1198.8,43.7,143.5,886.6,125
8144,3478,QCL,Crops and livestock products,100,India,5510,Production,406,Garlic,2016,2016,tonnes,1617000,,Official data,25.15,22.25,28.86,28.44,24.2,17.6,26.2,34.4,42.8,66.3,168.8,287.7,261,169.2,76,29.2,19.7,1198.8,43.7,143.5,886.6,125
8145,3536,QCL,Crops and livestock products,100,India,5312,Area harvested,720,Ginger,2016,2016,ha,165000,,Official data,25.15,22.25,28.86,28.44,24.2,17.6,26.2,34.4,42.8,66.3,168.8,287.7,261,169.2,76,29.2,19.7,1198.8,43.7,143.5,886.6,125
8146,3594,QCL,Crops and livestock products,100,India,5419,Yield,720,Ginger,2016,2016,hg/ha,67212,Fc,Calculated data,25.15,22.25,28.86,28.44,24.2,17.6,26.2,34.4,42.8,66.3,168.8,287.7,261,169.2,76,29.2,19.7,1198.8,43.7,143.5,886.6,125
8147,3652,QCL,Crops and livestock products,100,India,5510,Production,720,Ginger,2016,2016,tonnes,1109000,,Official data,25.15,22.25,28.86,28.44,24.2,17.6,26.2,34.4,42.8,66.3,168.8,287.7,261,169.2,76,29.2,19.7,1198.8,43.7,143.5,886.6,125
8148,3710,QCL,Crops and livestock products,100,India,5312,Area harvested,560,Grapes,2016,2016,ha,122000,,Official data,25.15,22.25,28.86,28.44,24.2,17.6,26.2,34.4,42.8,66.3,168.8,287.7,261,169.2,76,29.2,19.7,1198.8,43.7,143.5,886.6,125
8149,3768,QCL,Crops and livestock products,100,India,5419,Yield,560,Grapes,2016,2016,hg/ha,212295,Fc,Calculated data,25.15,22.25,28.86,28.44,24.2,17.6,26.2,34.4,42.8,66.3,168.8,287.7,261,169.2,76,29.2,19.7,1198.8,43.7,143.5,886.6,125
8150,3826,QCL,Crops and livestock products,100,India,5510,Production,560,Grapes,2016,2016,tonnes,2590000,,Official data,25.15,22.25,28.86,28.44,24.2,17.6,26.2,34.4,42.8,66.3,168.8,287.7,261,169.2,76,29.2,19.7,1198.8,43.7,143.5,886.6,125
8151,3884,QCL,Crops and livestock products,100,India,5312,Area harvested,497,Lemons and limes,2016,2016,ha,245000,,Official data,25.15,22.25,28.86,28.44,24.2,17.6,26.2,34.4,42.8,66.3,168.8,287.7,261,169.2,76,29.2,19.7,1198.8,43.7,143.5,886.6,125
8152,3942,QCL,Crops and livestock products,100,India,5419,Yield,497,Lemons and limes,2016,2016,hg/ha,99510,Fc,Calculated data,25.15,22.25,28.86,28.44,24.2,17.6,26.2,34.4,42.8,66.3,168.8,287.7,261,169.2,76,29.2,19.7,1198.8,43.7,143.5,886.6,125
8153,4000,QCL,Crops and livestock products,100,India,5510,Production,497,Lemons and limes,2016,2016,tonnes,2438000,,Official data,25.15,22.25,28.86,28.44,24.2,17.6,26.2,34.4,42.8,66.3,168.8,287.7,261,169.2,76,29.2,19.7,1198.8,43.7,143.5,886.6,125
8154,4058,QCL,Crops and livestock products,100,India,5312,Area harvested,242,"Groundnuts, with shell",2016,2016,ha,5310000,,Official data,25.15,22.25,28.86,28.44,24.2,17.6,26.2,34.4,42.8,66.3,168.8,287.7,261,169.2,76,29.2,19.7,1198.8,43.7,143.5,886.6,125
8155,4116,QCL,Crops and livestock products,100,India,5419,Yield,242,"Groundnuts, with shell",2016,2016,hg/ha,14053,Fc,Calculated data,25.15,22.25,28.86,28.44,24.2,17.6,26.2,34.4,42.8,66.3,168.8,287.7,261,169.2,76,29.2,19.7,1198.8,43.7,143.5,886.6,125
8156,4174,QCL,Crops and livestock products,100,India,5510,Production,242,"Groundnuts, with shell",2016,2016,tonnes,7462000,,Official data,25.15,22.25,28.86,28.44,24.2,17.6,26.2,34.4,42.8,66.3,168.8,287.7,261,169.2,76,29.2,19.7,1198.8,43.7,143.5,886.6,125
8157,4232,QCL,Crops and livestock products,100,India,5312,Area harvested,201,Lentils,2016,2016,ha,1276000,,Official data,25.15,22.25,28.86,28.44,24.2,17.6,26.2,34.4,42.8,66.3,168.8,287.7,261,169.2,76,29.2,19.7,1198.8,43.7,143.5,886.6,125
8158,4290,QCL,Crops and livestock products,100,India,5419,Yield,201,Lentils,2016,2016,hg/ha,7649,Fc,Calculated data,25.15,22.25,28.86,28.44,24.2,17.6,26.2,34.4,42.8,66.3,168.8,287.7,261,169.2,76,29.2,19.7,1198.8,43.7,143.5,886.6,125
8159,4348,QCL,Crops and livestock products,100,India,5510,Production,201,Lentils,2016,2016,tonnes,976000,,Official data,25.15,22.25,28.86,28.44,24.2,17.6,26.2,34.4,42.8,66.3,168.8,287.7,261,169.2,76,29.2,19.7,1198.8,43.7,143.5,886.6,125
8160,4406,QCL,Crops and livestock products,100,India,5312,Area harvested,372,Lettuce and chicory,2016,2016,ha,174690,Im,FAO data based on imputation methodology,25.15,22.25,28.86,28.44,24.2,17.6,26.2,34.4,42.8,66.3,168.8,287.7,261,169.2,76,29.2,19.7,1198.8,43.7,143.5,886.6,125
8161,4464,QCL,Crops and livestock products,100,India,5419,Yield,372,Lettuce and chicory,2016,2016,hg/ha,63495,Fc,Calculated data,25.15,22.25,28.86,28.44,24.2,17.6,26.2,34.4,42.8,66.3,168.8,287.7,261,169.2,76,29.2,19.7,1198.8,43.7,143.5,886.6,125
8162,4522,QCL,Crops and livestock products,100,India,5510,Production,372,Lettuce and chicory,2016,2016,tonnes,1109200,Im,FAO data based on imputation methodology,25.15,22.25,28.86,28.44,24.2,17.6,26.2,34.4,42.8,66.3,168.8,287.7,261,169.2,76,29.2,19.7,1198.8,43.7,143.5,886.6,125
8163,4580,QCL,Crops and livestock products,100,India,5312,Area harvested,56,Maize,2016,2016,ha,9900000,,Official data,25.15,22.25,28.86,28.44,24.2,17.6,26.2,34.4,42.8,66.3,168.8,287.7,261,169.2,76,29.2,19.7,1198.8,43.7,143.5,886.6,125
8164,4638,QCL,Crops and livestock products,100,India,5419,Yield,56,Maize,2016,2016,hg/ha,26162,Fc,Calculated data,25.15,22.25,28.86,28.44,24.2,17.6,26.2,34.4,42.8,66.3,168.8,287.7,261,169.2,76,29.2,19.7,1198.8,43.7,143.5,886.6,125
8165,4696,QCL,Crops and livestock products,100,India,5510,Production,56,Maize,2016,2016,tonnes,25900000,,Official data,25.15,22.25,28.86,28.44,24.2,17.6,26.2,34.4,42.8,66.3,168.8,287.7,261,169.2,76,29.2,19.7,1198.8,43.7,143.5,886.6,125
8166,4754,QCL,Crops and livestock products,100,India,5312,Area harvested,571,"Mangoes, mangosteens, guavas",2016,2016,ha,2209000,,Official data,25.15,22.25,28.86,28.44,24.2,17.6,26.2,34.4,42.8,66.3,168.8,287.7,261,169.2,76,29.2,19.7,1198.8,43.7,143.5,886.6,125
8167,4812,QCL,Crops and livestock products,100,India,5419,Yield,571,"Mangoes, mangosteens, guavas",2016,2016,hg/ha,84396,Fc,Calculated data,25.15,22.25,28.86,28.44,24.2,17.6,26.2,34.4,42.8,66.3,168.8,287.7,261,169.2,76,29.2,19.7,1198.8,43.7,143.5,886.6,125
8168,4870,QCL,Crops and livestock products,100,India,5510,Production,571,"Mangoes, mangosteens, guavas",2016,2016,tonnes,18643000,,Official data,25.15,22.25,28.86,28.44,24.2,17.6,26.2,34.4,42.8,66.3,168.8,287.7,261,169.2,76,29.2,19.7,1198.8,43.7,143.5,886.6,125
8169,4928,QCL,Crops and livestock products,100,India,5312,Area harvested,568,"Melons, other (inc.cantaloupes)",2016,2016,ha,45000,,Official data,25.15,22.25,28.86,28.44,24.2,17.6,26.2,34.4,42.8,66.3,168.8,287.7,261,169.2,76,29.2,19.7,1198.8,43.7,143.5,886.6,125
8170,4986,QCL,Crops and livestock products,100,India,5419,Yield,568,"Melons, other (inc.cantaloupes)",2016,2016,hg/ha,207778,Fc,Calculated data,25.15,22.25,28.86,28.44,24.2,17.6,26.2,34.4,42.8,66.3,168.8,287.7,261,169.2,76,29.2,19.7,1198.8,43.7,143.5,886.6,125
8171,5044,QCL,Crops and livestock products,100,India,5510,Production,568,"Melons, other (inc.cantaloupes)",2016,2016,tonnes,935000,,Official data,25.15,22.25,28.86,28.44,24.2,17.6,26.2,34.4,42.8,66.3,168.8,287.7,261,169.2,76,29.2,19.7,1198.8,43.7,143.5,886.6,125
8172,5102,QCL,Crops and livestock products,100,India,5312,Area harvested,430,Okra,2016,2016,ha,511000,,Official data,25.15,22.25,28.86,28.44,24.2,17.6,26.2,34.4,42.8,66.3,168.8,287.7,261,169.2,76,29.2,19.7,1198.8,43.7,143.5,886.6,125
8173,5160,QCL,Crops and livestock products,100,India,5419,Yield,430,Okra,2016,2016,hg/ha,114462,Fc,Calculated data,25.15,22.25,28.86,28.44,24.2,17.6,26.2,34.4,42.8,66.3,168.8,287.7,261,169.2,76,29.2,19.7,1198.8,43.7,143.5,886.6,125
8174,5218,QCL,Crops and livestock products,100,India,5510,Production,430,Okra,2016,2016,tonnes,5849000,,Official data,25.15,22.25,28.86,28.44,24.2,17.6,26.2,34.4,42.8,66.3,168.8,287.7,261,169.2,76,29.2,19.7,1198.8,43.7,143.5,886.6,125
8175,5276,QCL,Crops and livestock products,100,India,5312,Area harvested,702,"Nutmeg, mace and cardamoms",2016,2016,ha,107000,,Official data,25.15,22.25,28.86,28.44,24.2,17.6,26.2,34.4,42.8,66.3,168.8,287.7,261,169.2,76,29.2,19.7,1198.8,43.7,143.5,886.6,125
8176,5334,QCL,Crops and livestock products,100,India,5419,Yield,702,"Nutmeg, mace and cardamoms",2016,2016,hg/ha,3551,Fc,Calculated data,25.15,22.25,28.86,28.44,24.2,17.6,26.2,34.4,42.8,66.3,168.8,287.7,261,169.2,76,29.2,19.7,1198.8,43.7,143.5,886.6,125
8177,5392,QCL,Crops and livestock products,100,India,5510,Production,702,"Nutmeg, mace and cardamoms",2016,2016,tonnes,38000,,Official data,25.15,22.25,28.86,28.44,24.2,17.6,26.2,34.4,42.8,66.3,168.8,287.7,261,169.2,76,29.2,19.7,1198.8,43.7,143.5,886.6,125
8178,5450,QCL,Crops and livestock products,100,India,5312,Area harvested,403,"Onions, dry",2016,2016,ha,1320000,,Official data,25.15,22.25,28.86,28.44,24.2,17.6,26.2,34.4,42.8,66.3,168.8,287.7,261,169.2,76,29.2,19.7,1198.8,43.7,143.5,886.6,125
8179,5508,QCL,Crops and livestock products,100,India,5419,Yield,403,"Onions, dry",2016,2016,hg/ha,158568,Fc,Calculated data,25.15,22.25,28.86,28.44,24.2,17.6,26.2,34.4,42.8,66.3,168.8,287.7,261,169.2,76,29.2,19.7,1198.8,43.7,143.5,886.6,125
8180,5566,QCL,Crops and livestock products,100,India,5510,Production,403,"Onions, dry",2016,2016,tonnes,20931000,,Official data,25.15,22.25,28.86,28.44,24.2,17.6,26.2,34.4,42.8,66.3,168.8,287.7,261,169.2,76,29.2,19.7,1198.8,43.7,143.5,886.6,125
8181,5624,QCL,Crops and livestock products,100,India,5312,Area harvested,600,Papayas,2016,2016,ha,132000,,Official data,25.15,22.25,28.86,28.44,24.2,17.6,26.2,34.4,42.8,66.3,168.8,287.7,261,169.2,76,29.2,19.7,1198.8,43.7,143.5,886.6,125
8182,5682,QCL,Crops and livestock products,100,India,5419,Yield,600,Papayas,2016,2016,hg/ha,429318,Fc,Calculated data,25.15,22.25,28.86,28.44,24.2,17.6,26.2,34.4,42.8,66.3,168.8,287.7,261,169.2,76,29.2,19.7,1198.8,43.7,143.5,886.6,125
8183,5740,QCL,Crops and livestock products,100,India,5510,Production,600,Papayas,2016,2016,tonnes,5667000,,Official data,25.15,22.25,28.86,28.44,24.2,17.6,26.2,34.4,42.8,66.3,168.8,287.7,261,169.2,76,29.2,19.7,1198.8,43.7,143.5,886.6,125
8184,5798,QCL,Crops and livestock products,100,India,5312,Area harvested,490,Oranges,2016,2016,ha,641000,,Official data,25.15,22.25,28.86,28.44,24.2,17.6,26.2,34.4,42.8,66.3,168.8,287.7,261,169.2,76,29.2,19.7,1198.8,43.7,143.5,886.6,125
8185,5856,QCL,Crops and livestock products,100,India,5419,Yield,490,Oranges,2016,2016,hg/ha,118268,Fc,Calculated data,25.15,22.25,28.86,28.44,24.2,17.6,26.2,34.4,42.8,66.3,168.8,287.7,261,169.2,76,29.2,19.7,1198.8,43.7,143.5,886.6,125
8186,5914,QCL,Crops and livestock products,100,India,5510,Production,490,Oranges,2016,2016,tonnes,7581000,,Official data,25.15,22.25,28.86,28.44,24.2,17.6,26.2,34.4,42.8,66.3,168.8,287.7,261,169.2,76,29.2,19.7,1198.8,43.7,143.5,886.6,125
8187,5972,QCL,Crops and livestock products,100,India,5312,Area harvested,534,Peaches and nectarines,2016,2016,ha,37841,Im,FAO data based on imputation methodology,25.15,22.25,28.86,28.44,24.2,17.6,26.2,34.4,42.8,66.3,168.8,287.7,261,169.2,76,29.2,19.7,1198.8,43.7,143.5,886.6,125
